CPH-L-123. Counties Ranked by Median Household Income Within the United States and Within the State: 1989




-----------------------------------------------------------
                                        Median,Rank,Rank
"Montgomery County, OH","$30,111",460,25
"Morgan County, OH","$21,396",1943,75
"Morrow County, OH","$27,318",738,48
"Muskingum County, OH","$23,967",1308,66
"Noble County, OH","$21,617",1871,72
"Ottawa County, OH","$31,360",346,15
"Paulding County, OH","$28,345",620,38
"Perry County, OH","$21,517",1900,73
"Pickaway County, OH","$28,403",610,37
"Pike County, OH","$19,486",2390,81
"Portage County, OH","$30,253",440,24
"Preble County, OH","$27,582",696,44
"Putnam County, OH","$32,492",274,8
"Richland County, OH","$27,329",734,47
"Ross County, OH","$24,286",1255,63
"Sandusky County, OH","$29,060",548,32
"Scioto County, OH","$17,595",2750,87
"Seneca County, OH","$26,988",777,51
"Shelby County, OH","$30,929",388,21
"Stark County, OH","$27,852",666,41
"Summit County, OH","$28,996",555,33
"Trumbull County, OH","$28,186",637,40
"Tuscarawas County, OH","$24,773",1152,59
"Union County, OH","$33,244",251,7
"Van Wert County, OH","$28,642",578,34
"Vinton County, OH","$19,066",2488,84
"Warren County, OH","$36,728",158,4
"Washington County, OH","$24,456",1213,62
"Wayne County, OH","$29,190",537,31
"Williams County, OH","$28,451",605,36
"Wood County, OH","$31,197",362,18
"Wyandot County, OH","$27,454",718,45
"Adair County, OK","$16,886",2858,63
"Alfalfa County, OK","$18,407",2612,49
"Atoka County, OK","$13,898",3073,74
"Beaver County, OK","$27,372",732,6
"Beckham County, OK","$19,154",2473,40
"Blaine County, OK","$20,395",2194,33
"Bryan County, OK","$16,610",2884,64
"Caddo County, OK","$17,857",2708,54
"Canadian County, OK","$33,855",230,1
"Carter County, OK","$21,800",1813,26
"Cherokee County, OK","$17,513",2762,58
"Choctaw County, OK","$12,451",3118,77
"Cimarron County, OK","$19,173",2466,39
"Cleveland County, OK","$29,975",471,2
"Coal County, OK","$14,177",3061,73
"Comanche County, OK","$24,378",1238,12
"Cotton County, OK","$18,978",2514,42
"Craig County, OK","$18,986",2512,41
"Creek County, OK","$23,795",1342,16
"Custer County, OK","$22,592",1609,23
"Delaware County, OK","$18,681",2561,46
"Dewey County, OK","$18,968",2518,43
"Ellis County, OK","$20,017",2291,36
"Garfield County, OK","$23,243",1462,19
"Garvin County, OK","$18,659",2565,47
"Grady County, OK","$21,885",1797,25
"Grant County, OK","$21,659",1857,28
"Greer County, OK","$17,010",2840,61
"Harmon County, OK","$13,880",3075,75
"Harper County, OK","$22,813",1550,21
"Haskell County, OK","$15,592",2979,69
"Hughes County, OK","$15,168",3007,72
"Jackson County, OK","$21,715",1839,27
"Jefferson County, OK","$15,553",2982,70
"Johnston County, OK","$15,264",3003,71
"Kay County, OK","$24,295",1254,13
"Kingfisher County, OK","$25,367",1044,10
"Kiowa County, OK","$16,322",2912,66
"Latimer County, OK","$17,477",2772,59
"Le Flore County, OK","$18,832",2535,45
"Lincoln County, OK","$21,515",1901,29
"Logan County, OK","$24,050",1293,14
"Love County, OK","$20,320",2214,34
"McClain County, OK","$25,437",1027,9
"McCurtain County, OK","$16,413",2906,65
"McIntosh County, OK","$17,738",2729,56
"Major County, OK","$23,568",1389,18
"Marshall County, OK","$16,292",2916,67
"Mayes County, OK","$21,209",1988,30
"Murray County, OK","$18,321",2628,51
"Muskogee County, OK","$20,407",2190,32
"Noble County, OK","$23,227",1464,20
"Nowata County, OK","$18,274",2640,52
"Okfuskee County, OK","$15,738",2964,68
"Oklahoma County, OK","$26,129",892,8
"Okmulgee County, OK","$17,368",2783,60
"Osage County, OK","$24,617",1182,11
"Ottawa County, OK","$17,716",2733,57
"Pawnee County, OK","$21,199",1991,31
"Payne County, OK","$19,591",2375,38
"Pittsburg County, OK","$18,906",2529,44
"Pontotoc County, OK","$17,945",2696,53
"Pottawatomie County, OK","$21,914",1786,24
"Pushmataha County, OK","$13,613",3088,76
"Roger Mills County, OK","$20,106",2272,35
"Rogers County, OK","$29,389",520,3
"Seminole County, OK","$17,007",2842,62
"Sequoyah County, OK","$18,441",2606,48
"Stephens County, OK","$22,647",1593,22
"Texas County, OK","$23,587",1382,17
"Tillman County, OK","$17,799",2717,55
"Tulsa County, OK","$27,228",751,7
"Wagoner County, OK","$28,544",592,5
"Washington County, OK","$28,857",563,4
"Washita County, OK","$18,385",2616,50
"Woods County, OK","$19,762",2342,37
"Woodward County, OK","$23,796",1341,15
"Baker County, OR","$22,150",1730,30
"Benton County, OR","$27,295",742,6
"Clackamas County, OR","$35,419",196,2
"Clatsop County, OR","$25,135",1092,13
"Columbia County, OR","$29,507",506,3
"Coos County, OR","$22,146",1731,31
"Crook County, OR","$24,275",1260,19
"Curry County, OR","$22,579",1612,27
"Deschutes County, OR","$27,317",739,5
"Douglas County, OR","$23,693",1362,22
"Gilliam County, OR","$24,020",1299,20
"Grant County, OR","$24,640",1178,18
"Harney County, OR","$22,334",1675,29
"Hood River County, OR","$25,242",1068,11
"Jackson County, OR","$25,069",1104,14
"Jefferson County, OR","$23,532",1395,23
"Josephine County, OR","$20,936",2057,34
"Klamath County, OR","$23,054",1495,24
"Lake County, OR","$24,659",1172,17
"Lane County, OR","$25,268",1063,10
"Lincoln County, OR","$22,883",1539,25
"Linn County, OR","$25,209",1074,12
"Malheur County, OR","$20,242",2235,35
"Marion County, OR","$26,876",794,8
"Morrow County, OR","$23,969",1306,21
"Multnomah County, OR","$26,928",786,7
"Polk County, OR","$26,292",875,9
"Sherman County, OR","$25,030",1112,15
"Tillamook County, OR","$21,965",1775,32
"Umatilla County, OR","$22,791",1556,26
"Union County, OR","$22,484",1632,28
"Wallowa County, OR","$21,300",1965,33
"Wasco County, OR","$24,908",1132,16
"Washington County, OR","$35,554",194,1
"Wheeler County, OR","$15,224",3004,36
"Yamhill County, OR","$28,303",625,4
"Adams County, PA","$30,304",437,14
"Allegheny County, PA","$28,136",640,19
"Armstrong County, PA","$22,554",1621,52
"Beaver County, PA","$24,276",1259,38
"Bedford County, PA","$21,622",1869,59
"Berks County, PA","$32,048",295,11
"Blair County, PA","$23,271",1454,43
"Bradford County, PA","$23,970",1305,40
"Bucks County, PA","$43,347",62,3
"Butler County, PA","$29,358",523,17
"Cambria County, PA","$21,462",1920,61
"Cameron County, PA","$20,839",2086,63
"Carbon County, PA","$25,501",1014,29
"Centre County, PA","$26,060",905,25
"Chester County, PA","$45,642",39,1
"Clarion County, PA","$21,602",1872,60
"Clearfield County, PA","$21,773",1826,57
"Clinton County, PA","$22,128",1737,54
"Columbia County, PA","$24,211",1270,39
"Crawford County, PA","$23,083",1488,45
"Cumberland County, PA","$34,493",216,5
"Dauphin County, PA","$30,985",375,12
"Delaware County, PA","$37,337",140,4
"Elk County, PA","$24,866",1138,33
"Erie County, PA","$26,581",834,23
"Fayette County, PA","$19,195",2462,66
"Forest County, PA","$19,170",2467,67
"Franklin County, PA","$28,806",566,18
"Fulton County, PA","$23,736",1351,41
"Greene County, PA","$19,903",2318,65
"Huntingdon County, PA","$23,067",1492,46
"Indiana County, PA","$22,966",1522,48
"Jefferson County, PA","$22,063",1761,56
"Juniata County, PA","$25,359",1047,31
"Lackawanna County, PA","$24,816",1143,34
"Lancaster County, PA","$33,255",250,6
"Lawrence County, PA","$22,317",1683,53
"Lebanon County, PA","$29,469",510,16
"Lehigh County, PA","$32,455",279,10
"Luzerne County, PA","$23,600",1379,42
"Lycoming County, PA","$25,552",1007,28
"Mc Kean County, PA","$23,106",1484,44
"Mercer County, PA","$24,599",1189,37
"Mifflin County, PA","$22,778",1561,49
"Monroe County, PA","$32,465",277,9
"Montgomery County, PA","$43,720",56,2
"Montour County, PA","$27,260",746,21
"Northampton County, PA","$32,890",261,7
"Northumberland County, PA","$22,124",1739,55
"Perry County, PA","$29,539",504,15
"Philadelphia County, PA","$24,603",1186,36
"Pike County, PA","$30,314",436,13
"Potter County, PA","$21,377",1950,62
"Schuylkill County, PA","$23,028",1502,47
"Snyder County, PA","$25,864",940,26
"Somerset County, PA","$21,674",1850,58
"Sullivan County, PA","$20,107",2271,64
"Susquehanna County, PA","$24,736",1158,35
"Tioga County, PA","$22,571",1615,51
"Union County, PA","$27,622",690,20
"Venango County, PA","$22,593",1608,50
"Warren County, PA","$26,351",866,24
"Washington County, PA","$25,469",1021,30
"Wayne County, PA","$24,912",1131,32
"Westmoreland County, PA","$25,736",969,27
"Wyoming County, PA","$27,207",755,22
"York County, PA","$32,605",270,8
"Bristol County, RI","$37,539",135,1
"Kent County, RI","$36,070",174,3
"Newport County, RI","$35,829",178,4
"Providence County, RI","$29,580",500,5
"Washington County, RI","$36,948",148,2
"Abbeville County, SC","$23,170",1471,25
"Aiken County, SC","$29,994",465,5
"Allendale County, SC","$15,013",3017,46
"Anderson County, SC","$25,748",966,13
"Bamberg County, SC","$17,496",2768,45
"Barnwell County, SC","$23,501",1402,23
"Beaufort County, SC","$30,450",424,4
"Berkeley County, SC","$29,106",544,6
"Calhoun County, SC","$23,750",1349,21
"Charleston County, SC","$26,875",796,11
"Cherokee County, SC","$24,655",1174,18
"Chester County, SC","$23,054",1496,26
"Chesterfield County, SC","$21,069",2023,33
"Clarendon County, SC","$17,645",2745,44
"Colleton County, SC","$20,617",2146,34
"Darlington County, SC","$22,642",1595,28
"Dillon County, SC","$18,365",2619,39
"Dorchester County, SC","$30,764",394,3
"Edgefield County, SC","$23,021",1503,27
"Fairfield County, SC","$21,484",1912,32
"Florence County, SC","$24,264",1262,19
"Georgetown County, SC","$23,981",1304,20
"Greenville County, SC","$29,088",545,7
"Greenwood County, SC","$23,584",1385,22
"Hampton County, SC","$18,615",2572,37
"Horry County, SC","$24,959",1123,16
"Jasper County, SC","$18,071",2674,41
"Kershaw County, SC","$28,282",628,9
"Lancaster County, SC","$25,320",1053,15
"Laurens County, SC","$24,905",1133,17
"Lee County, SC","$18,174",2660,40
"Lexington County, SC","$32,914",260,1
"McCormick County, SC","$19,226",2452,36
"Marion County, SC","$17,825",2714,43
"Marlboro County, SC","$18,068",2677,42
"Newberry County, SC","$23,405",1422,24
"Oconee County, SC","$25,723",971,14
"Orangeburg County, SC","$20,216",2242,35
"Pickens County, SC","$26,336",868,12
"Richland County, SC","$28,848",564,8
"Saluda County, SC","$22,176",1721,30
"Spartanburg County, SC","$26,941",784,10
"Sumter County, SC","$22,387",1659,29
"Union County, SC","$21,526",1896,31
"Williamsburg County, SC","$18,409",2610,38
"York County, SC","$31,288",350,2
"Aurora County, SD","$16,497",2896,58
"Beadle County, SD","$22,425",1646,13
"Bennett County, SD","$16,864",2859,55
"Bon Homme County, SD","$17,778",2725,50
"Brookings County, SD","$21,807",1810,19
"Brown County, SD","$22,967",1521,11
"Brule County, SD","$21,184",1995,22
"Buffalo County, SD","$14,566",3045,61
"Butte County, SD","$19,811",2334,37
"Campbell County, SD","$17,202",2817,53
"Charles Mix County, SD","$16,541",2893,57
"Clark County, SD","$19,035",2500,42
"Clay County, SD","$19,392",2421,40
"Codington County, SD","$21,816",1809,18
"Corson County, SD","$14,324",3055,63
"Custer County, SD","$22,662",1587,12
"Davison County, SD","$20,733",2116,25
"Day County, SD","$18,760",2545,44
"Deuel County, SD","$17,784",2724,49
"Dewey County, SD","$14,599",3042,60
"Douglas County, SD","$17,067",2835,54
"Edmunds County, SD","$20,569",2157,27
"Fall River County, SD","$20,483",2173,28
"Faulk County, SD","$18,709",2557,46
"Grant County, SD","$23,431",1415,10
"Gregory County, SD","$16,848",2863,56
"Haakon County, SD","$21,166",2002,23
"Hamlin County, SD","$19,949",2306,32
"Hand County, SD","$19,310",2439,41
"Hanson County, SD","$21,920",1785,17
"Harding County, SD","$20,217",2240,30
"Hughes County, SD","$27,058",771,3
"Hutchinson County, SD","$18,832",2536,43
"Hyde County, SD","$19,907",2317,34
"Jackson County, SD","$17,246",2808,52
"Jerauld County, SD","$18,588",2580,47
"Jones County, SD","$21,202",1990,21
"Kingsbury County, SD","$20,290",2220,29
"Lake County, SD","$23,674",1367,8
"Lawrence County, SD","$24,815",1144,5
"Lincoln County, SD","$28,543",593,1
"Lyman County, SD","$21,993",1773,16
"McCook County, SD","$20,764",2102,24
"McPherson County, SD","$15,345",2998,59
"Marshall County, SD","$18,305",2632,48
"Meade County, SD","$24,672",1164,6
"Mellette County, SD","$14,539",3047,62
"Miner County, SD","$18,750",2546,45
"Minnehaha County, SD","$27,764",671,2
"Moody County, SD","$23,926",1312,7
"Pennington County, SD","$25,340",1049,4
"Perkins County, SD","$19,862",2325,35
"Potter County, SD","$20,674",2128,26
"Roberts County, SD","$17,480",2771,51
"Sanborn County, SD","$19,818",2333,36
"Shannon County, SD","$11,105",3132,66
"Spink County, SD","$19,398",2418,39
"Stanley County, SD","$22,321",1681,14
"Sully County, SD","$23,601",1378,9
"Todd County, SD","$13,327",3096,65
"Tripp County, SD","$20,082",2276,31
"Turner County, SD","$19,926",2313,33
"Union County, SD","$22,274",1692,15
"Walworth County, SD","$19,513",2383,38
"Yankton County, SD","$21,798",1814,20
"Ziebach County, SD","$14,129",3063,64
"Anderson County, TN","$26,496",846,11
"Bedford County, TN","$23,613",1376,27
"Benton County, TN","$20,382",2198,55
"Bledsoe County, TN","$18,250",2644,79
"Blount County, TN","$25,575",1002,15
"Bradley County, TN","$25,678",982,14
"Campbell County, TN","$16,450",2902,89
"Cannon County, TN","$22,847",1544,31
"Carroll County, TN","$20,763",2103,51
"Carter County, TN","$19,140",2476,70
"Cheatham County, TN","$30,778",393,5
"Chester County, TN","$19,413",2409,65
"Claiborne County, TN","$17,132",2824,86
"Clay County, TN","$17,799",2718,82
"Cocke County, TN","$16,818",2865,87
"Coffee County, TN","$24,802",1147,18
"Crockett County, TN","$20,296",2218,56
"Cumberland County, TN","$20,474",2176,54
"Davidson County, TN","$28,377",614,7
"Decatur County, TN","$17,925",2700,81
"DeKalb County, TN","$19,388",2423,66
"Dickson County, TN","$24,419",1226,19
"Dyer County, TN","$22,105",1744,36
"Fayette County, TN","$22,199",1716,35
"Fentress County, TN","$13,924",3071,94
"Franklin County, TN","$23,438",1413,28
"Gibson County, TN","$20,938",2056,48
"Giles County, TN","$22,078",1752,37
"Grainger County, TN","$19,097",2485,72
"Greene County, TN","$21,513",1903,44
"Grundy County, TN","$16,425",2903,90
"Hamblen County, TN","$23,853",1329,24
"Hamilton County, TN","$26,523",843,10
"Hancock County, TN","$11,822",3129,95
"Hardeman County, TN","$19,128",2477,71
"Hardin County, TN","$17,719",2732,83
"Hawkins County, TN","$21,960",1777,39
"Haywood County, TN","$17,376",2780,84
"Henderson County, TN","$21,099",2016,45
"Henry County, TN","$18,891",2530,75
"Hickman County, TN","$21,567",1880,43
"Houston County, TN","$20,112",2269,59
"Humphreys County, TN","$22,256",1700,33
"Jackson County, TN","$18,081",2672,80
"Jefferson County, TN","$22,219",1710,34
"Johnson County, TN","$14,967",3022,93
"Knox County, TN","$26,010",918,13
"Lake County, TN","$16,804",2866,88
"Lauderdale County, TN","$18,972",2517,74
"Lawrence County, TN","$20,842",2085,49
"Lewis County, TN","$17,362",2786,85
"Lincoln County, TN","$21,996",1772,38
"Loudon County, TN","$24,258",1263,20
"McMinn County, TN","$21,901",1792,40
"McNairy County, TN","$18,715",2553,76
"Macon County, TN","$19,147",2475,69
"Madison County, TN","$23,716",1355,25
"Marion County, TN","$20,045",2285,60
"Marshall County, TN","$23,855",1328,23
"Maury County, TN","$26,238",882,12
"Meigs County, TN","$20,181",2247,57
"Monroe County, TN","$19,932",2311,61
"Montgomery County, TN","$25,568",1003,16
"Moore County, TN","$28,056",643,8
"Morgan County, TN","$19,280",2444,67
"Obion County, TN","$22,344",1670,32
"Overton County, TN","$18,293",2634,78
"Perry County, TN","$19,039",2498,73
"Pickett County, TN","$14,993",3019,92
"Polk County, TN","$21,663",1854,42
"Putnam County, TN","$21,693",1847,41
"Rhea County, TN","$19,915",2316,62
"Roane County, TN","$24,210",1271,21
"Robertson County, TN","$28,687",574,6
"Rutherford County, TN","$30,878",390,4
"Scott County, TN","$15,858",2952,91
"Sequatchie County, TN","$19,223",2454,68
"Sevier County, TN","$23,042",1499,30
"Shelby County, TN","$27,132",761,9
"Smith County, TN","$23,255",1460,29
"Stewart County, TN","$20,802",2093,50
"Sullivan County, TN","$25,089",1103,17
"Sumner County, TN","$31,795",312,3
"Tipton County, TN","$23,860",1327,22
"Trousdale County, TN","$20,127",2264,58
"Unicoi County, TN","$20,536",2161,53
"Union County, TN","$19,595",2373,64
"Van Buren County, TN","$20,676",2127,52
"Warren County, TN","$21,019",2034,46
"Washington County, TN","$23,698",1361,26
"Wayne County, TN","$18,429",2609,77
"Weakley County, TN","$21,004",2039,47
"White County, TN","$19,874",2322,63
"Williamson County, TN","$43,615",57,1
"Wilson County, TN","$32,852",263,2
"Anderson County, TX","$22,737",1571,88
"Andrews County, TX","$26,434",855,42
"Angelina County, TX","$22,986",1515,86
"Aransas County, TX","$21,315",1960,118
"Archer County, TX","$25,131",1094,57
"Armstrong County, TX","$23,081",1490,83
"Atascosa County, TX","$20,048",2282,151
"Austin County, TX","$25,043",1109,58
"Bailey County, TX","$19,873",2323,157
"Bandera County, TX","$24,671",1166,59
"Bastrop County, TX","$23,967",1309,70
"Baylor County, TX","$17,228",2811,213
"Bee County, TX","$20,614",2147,139
"Bell County, TX","$23,755",1347,74
"Bexar County, TX","$25,926",929,44
"Blanco County, TX","$22,297",1687,100
"Borden County, TX","$29,375",522,23
"Bosque County, TX","$21,411",1937,116
"Bowie County, TX","$24,237",1265,67
"Brazoria County, TX","$34,418",219,5
"Brazos County, TX","$20,411",2189,143
"Brewster County, TX","$17,586",2753,203
"Briscoe County, TX","$17,696",2736,201
"Brooks County, TX","$13,509",3091,249
"Brown County, TX","$19,291",2443,172
"Burleson County, TX","$19,785",2336,159
"Burnet County, TX","$21,420",1933,115
"Caldwell County, TX","$20,169",2252,147
"Calhoun County, TX","$22,706",1575,89
"Callahan County, TX","$20,712",2123,134
"Cameron County, TX","$17,336",2788,212
"Camp County, TX","$19,673",2361,162
"Carson County, TX","$26,765",809,37
"Cass County, TX","$19,886",2320,155
"Castro County, TX","$17,838",2710,199
"Chambers County, TX","$31,671",319,9
"Cherokee County, TX","$19,296",2442,171
"Childress County, TX","$16,091",2931,227
"Clay County, TX","$23,721",1354,76
"Cochran County, TX","$19,301",2441,170
"Coke County, TX","$19,220",2455,174
"Coleman County, TX","$15,519",2984,233
"Collin County, TX","$46,020",35,1
"Collingsworth County, TX","$15,421",2989,234
"Colorado County, TX","$20,795",2095,130
"Comal County, TX","$29,457",512,22
"Comanche County, TX","$17,504",2764,207
"Concho County, TX","$15,942",2948,228
"Cooke County, TX","$24,525",1199,62
"Coryell County, TX","$23,504",1401,78
"Cottle County, TX","$15,583",2981,232
"Crane County, TX","$30,659",400,15
"Crockett County, TX","$19,087",2486,177
"Crosby County, TX","$17,162",2821,216
"Culberson County, TX","$16,559",2890,222
"Dallam County, TX","$19,764",2341,160
"Dallas County, TX","$31,605",325,11
"Dawson County, TX","$18,920",2526,184
"Deaf Smith County, TX","$21,177",1999,122
"Delta County, TX","$20,208",2245,146
"Denton County, TX","$36,914",150,4
"DeWitt County, TX","$18,041",2681,195
"Dickens County, TX","$14,484",3051,243
"Dimmit County, TX","$12,222",3122,252
"Donley County, TX","$16,747",2873,219
"Duval County, TX","$13,602",3089,248
"Eastland County, TX","$15,774",2961,229
"Ector County, TX","$23,801",1338,73
"Edwards County, TX","$14,639",3040,241
"Ellis County, TX","$30,553",411,18
"El Paso County, TX","$22,644",1594,91
"Erath County, TX","$19,881",2321,156
"Falls County, TX","$17,227",2812,214
"Fannin County, TX","$20,669",2129,136
"Fayette County, TX","$19,963",2301,152
"Fisher County, TX","$19,368",2428,167
"Floyd County, TX","$19,186",2464,176
"Foard County, TX","$18,713",2554,187
"Fort Bend County, TX","$42,809",68,2
"Franklin County, TX","$23,103",1486,82
"Freestone County, TX","$21,561",1882,111
"Frio County, TX","$14,059",3066,246
"Gaines County, TX","$22,335",1674,98
"Galveston County, TX","$29,466",511,21
"Garza County, TX","$18,994",2510,182
"Gillespie County, TX","$23,722",1353,75
"Glasscock County, TX","$29,306",527,24
"Goliad County, TX","$21,411",1938,117
"Gonzales County, TX","$17,500",2767,208
"Gray County, TX","$24,118",1283,68
"Grayson County, TX","$25,241",1069,54
"Gregg County, TX","$25,484",1017,49
"Grimes County, TX","$20,623",2144,138
"Guadalupe County, TX","$26,801",806,36
"Hale County, TX","$21,183",1996,121
"Hall County, TX","$13,987",3069,247
"Hamilton County, TX","$18,161",2661,191
"Hansford County, TX","$25,787",957,46
"Hardeman County, TX","$18,657",2566,188
"Hardin County, TX","$25,289",1060,53
"Harris County, TX","$30,970",382,14
"Harrison County, TX","$22,625",1602,93
"Hartley County, TX","$28,826",565,26
"Haskell County, TX","$19,386",2424,166
"Hays County, TX","$25,492",1015,48
"Hemphill County, TX","$28,697",573,27
"Henderson County, TX","$20,747",2108,132
"Hidalgo County, TX","$16,703",2876,220
"Hill County, TX","$20,067",2277,150
"Hockley County, TX","$23,713",1356,77
"Hood County, TX","$31,627",323,10
"Hopkins County, TX","$20,771",2099,131
"Houston County, TX","$18,138",2664,192
"Howard County, TX","$23,145",1475,81
"Hudspeth County, TX","$15,401",2990,235
"Hunt County, TX","$25,317",1054,52
"Hutchinson County, TX","$26,717",815,38
"Irion County, TX","$24,280",1257,66
"Jack County, TX","$21,627",1867,110
"Jackson County, TX","$20,687",2126,135
"Jasper County, TX","$20,451",2179,142
"Jeff Davis County, TX","$18,995",2509,181
"Jefferson County, TX","$25,132",1093,56
"Jim Hogg County, TX","$14,704",3035,240
"Jim Wells County, TX","$18,315",2631,190
"Johnson County, TX","$30,612",405,16
"Jones County, TX","$19,270",2445,173
"Karnes County, TX","$16,155",2928,226
"Kaufman County, TX","$27,280",743,34
"Kendall County, TX","$27,433",721,33
"Kenedy County, TX","$16,500",2895,224
"Kent County, TX","$19,508",2384,165
"Kerr County, TX","$23,205",1466,79
"Kimble County, TX","$17,553",2757,205
"King County, TX","$27,625",689,30
"Kinney County, TX","$15,750",2963,230
"Kleberg County, TX","$21,887",1796,105
"Knox County, TX","$17,370",2781,211
"Lamar County, TX","$21,551",1887,113
"Lamb County, TX","$19,000",2508,180
"Lampasas County, TX","$22,572",1614,94
"La Salle County, TX","$15,615",2975,231
"Lavaca County, TX","$19,945",2307,153
"Lee County, TX","$21,553",1886,112
"Leon County, TX","$20,152",2255,148
"Liberty County, TX","$22,637",1597,92
"Limestone County, TX","$19,620",2368,163
"Lipscomb County, TX","$24,648",1176,61
"Live Oak County, TX","$20,898",2075,128
"Llano County, TX","$19,042",2496,179
"Loving County, TX","$26,563",836,39
"Lubbock County, TX","$24,328",1247,65
"Lynn County, TX","$17,823",2715,200
"McCulloch County, TX","$16,544",2892,223
"McLennan County, TX","$22,665",1586,90
"McMullen County, TX","$29,205",535,25
"Madison County, TX","$17,838",2711,198
"Marion County, TX","$15,288",3001,237
"Martin County, TX","$20,596",2151,140
"Mason County, TX","$15,366",2996,236
"Matagorda County, TX","$25,368",1043,50
"Maverick County, TX","$12,262",3121,251
"Medina County, TX","$22,455",1636,95
"Menard County, TX","$14,271",3057,245
"Midland County, TX","$31,164",364,13
"Milam County, TX","$18,355",2621,189
"Mills County, TX","$17,558",2756,204
"Mitchell County, TX","$17,600",2748,202
"Montague County, TX","$19,054",2491,178
"Montgomery County, TX","$32,254",290,8
"Moore County, TX","$27,466",717,32
"Morris County, TX","$19,895",2319,154
"Motley County, TX","$16,780",2869,218
"Nacogdoches County, TX","$19,340",2435,169
"Navarro County, TX","$21,479",1914,114
"Newton County, TX","$16,656",2880,221
"Nolan County, TX","$20,350",2209,145
"Nueces County, TX","$25,337",1050,51
"Ochiltree County, TX","$26,352",865,43
"Oldham County, TX","$28,167",638,29
"Orange County, TX","$26,563",837,40
"Palo Pinto County, TX","$20,389",2196,144
"Panola County, TX","$21,027",2033,125
"Parker County, TX","$30,592",407,17
"Parmer County, TX","$19,742",2345,161
"Pecos County, TX","$21,170",2001,123
"Polk County, TX","$18,968",2519,183
"Potter County, TX","$20,472",2177,141
"Presidio County, TX","$13,016",3104,250
"Rains County, TX","$21,741",1832,106
"Randall County, TX","$31,472",337,12
"Reagan County, TX","$28,586",590,28
"Real County, TX","$17,428",2777,210
"Red River County, TX","$16,217",2923,225
"Reeves County, TX","$17,952",2693,197
"Refugio County, TX","$20,733",2117,133
"Roberts County, TX","$30,203",447,19
"Robertson County, TX","$17,206",2815,215
"Rockwall County, TX","$42,417",72,3
"Runnels County, TX","$19,348",2434,168
"Rusk County, TX","$22,211",1711,102
"Sabine County, TX","$17,512",2763,206
"San Augustine County, TX","$15,134",3014,238
"San Jacinto County, TX","$19,867",2324,158
"San Patricio County, TX","$22,864",1541,87
"San Saba County, TX","$14,462",3052,244
"Schleicher County, TX","$21,696",1845,108
"Scurry County, TX","$24,046",1294,69
"Shackelford County, TX","$18,773",2543,186
"Shelby County, TX","$17,446",2776,209
"Sherman County, TX","$23,005",1509,85
"Smith County, TX","$25,769",958,47
"Somervell County, TX","$29,539",505,20
"Starr County, TX","$10,182",3137,254
"Stephens County, TX","$19,203",2460,175
"Sterling County, TX","$25,208",1075,55
"Stonewall County, TX","$21,210",1986,120
"Sutton County, TX","$20,933",2058,126
"Swisher County, TX","$19,569",2377,164
"Tarrant County, TX","$32,335",285,7
"Taylor County, TX","$24,661",1171,60
"Terrell County, TX","$21,213",1985,119
"Terry County, TX","$22,392",1658,96
"Throckmorton County, TX","$18,844",2531,185
"Titus County, TX","$22,173",1722,103
"Tom Green County, TX","$24,349",1242,63
"Travis County, TX","$27,488",711,31
"Trinity County, TX","$16,963",2847,217
"Tyler County, TX","$20,647",2137,137
"Upshur County, TX","$21,889",1794,104
"Upton County, TX","$24,342",1243,64
"Uvalde County, TX","$18,001",2686,196
"Val Verde County, TX","$18,042",2680,194
"Van Zandt County, TX","$21,072",2022,124
"Victoria County, TX","$26,945",783,35
"Walker County, TX","$21,631",1865,109
"Waller County, TX","$22,334",1676,99
"Ward County, TX","$22,270",1694,101
"Washington County, TX","$23,052",1497,84
"Webb County, TX","$18,074",2673,193
"Wharton County, TX","$23,896",1320,72
"Wheeler County, TX","$20,108",2270,149
"Wichita County, TX","$23,899",1318,71
"Wilbarger County, TX","$20,886",2077,129
"Willacy County, TX","$14,590",3043,242
"Williamson County, TX","$33,695",236,6
"Wilson County, TX","$23,184",1470,80
"Winkler County, TX","$22,366",1666,97
"Wise County, TX","$25,885",937,45
"Wood County, TX","$20,927",2060,127
"Yoakum County, TX","$26,442",854,41
"Young County, TX","$21,710",1840,107
"Zapata County, TX","$14,926",3025,239
"Zavala County, TX","$11,822",3130,253
"Beaver County, UT","$21,092",2018,25
"Box Elder County, UT","$33,468",241,3
"Cache County, UT","$26,949",782,11
"Carbon County, UT","$25,555",1006,13
"Daggett County, UT","$22,941",1528,21
"Davis County, UT","$35,108",203,2
"Duchesne County, UT","$23,653",1370,17
"Emery County, UT","$30,525",415,5
"Garfield County, UT","$21,160",2004,23
"Grand County, UT","$21,695",1846,22
"Iron County, UT","$23,185",1469,20
"Juab County, UT","$23,569",1388,18
"Kane County, UT","$21,134",2011,24
"Millard County, UT","$26,376",860,12
"Morgan County, UT","$33,274",247,4
"Piute County, UT","$19,125",2478,28
"Rich County, UT","$24,940",1127,14
"Salt Lake County, UT","$30,149",451,7
"San Juan County, UT","$17,289",2799,29
"Sanpete County, UT","$20,197",2246,26
"Sevier County, UT","$23,300",1449,19
"Summit County, UT","$36,756",157,1
"Tooele County, UT","$30,178",448,6
"Uintah County, UT","$23,968",1307,16
"Utah County, UT","$27,432",722,10
"Wasatch County, UT","$27,981",653,9
"Washington County, UT","$24,602",1187,15
